H,a,e,i,q,ad,per_y,diameter,albedo,impact_candidate,name,is_neo,is_pha
26.02,1.975,0.6432,0.37,0.704,3.24,2.77,0.003217885675312128,0.0,0,       (2024 BJ3),False,False
22.05,2.531,0.5075,6.53,1.247,3.82,4.03,0.020024911733884928,0.0,0,       (2024 BK3),False,False
24.48,1.11,0.3985,20.02,0.668,1.55,1.17,0.0065398925126118395,0.0,0,       (2024 BL3),False,False
27.47,0.8515,0.2476,8.31,0.641,1.06,0.786,0.001650329300966569,0.0,0,       (2024 BN3),False,False
26.73,0.7806,0.4306,13.8,0.445,1.12,0.69,0.0023204414276230944,0.0,0,       (2024 BO3),False,False
27.5,1.097,0.4134,10.65,0.643,1.55,1.15,0.001627685934079422,0.0,0,       (2024 BP3),False,False
26.73,1.397,0.3533,6.46,0.903,1.89,1.65,0.0023204414276230944,0.0,0,       (2024 BQ3),False,False
25.2,1.531,0.3402,18.83,1.01,2.05,1.89,0.004694297511081108,0.0,0,       (2024 BR3),False,False
24.35,1.756,0.5528,25.76,0.785,2.73,2.33,0.0069433748251971905,0.0,0,       (2024 BS3),False,False
26.95,1.681,0.3935,2.84,1.02,2.34,2.18,0.002096865674875033,0.0,0,       (2024 BT3),False,False
26.79,1.842,0.5434,0.61,0.841,2.84,2.5,0.0022572029566574198,0.0,0,       (2024 BV3),False,False
25.36,2.086,0.4787,5.29,1.088,3.08,3.01,0.0043608445973390645,0.0,0,       (2024 BW3),False,False
24.0,2.278,0.4537,5.66,1.244,3.31,3.44,0.008157754105152867,0.0,0,       (2024 BY3),False,False
27.8,1.015,0.1866,2.41,0.826,1.2,1.02,0.0014176551844668282,0.0,0,       (2024 BZ3),False,False
26.77,1.499,0.3754,18.99,0.936,2.06,1.83,0.002278088598467329,0.0,0,       (2024 BA4),False,False
25.48,2.475,0.5755,14.15,1.051,3.9,3.89,0.004126393212943472,0.0,0,       (2024 BB4),False,False
26.52,0.9567,0.0502,1.35,0.909,1.0,0.936,0.0025560574480152374,0.0,0,       (2024 BD4),False,False
26.38,2.006,0.4943,6.82,1.014,3.0,2.84,0.002726280959694766,0.0,0,       (2024 BE4),False,False
25.65,1.224,0.2235,12.5,0.951,1.5,1.35,0.003815668268959905,0.0,0,       (2024 BJ4),False,False
25.22,1.946,0.4624,7.16,1.046,2.85,2.71,0.004651259932809768,0.0,0,       (2024 BK4),False,False
24.27,1.202,0.1106,17.71,1.069,1.33,1.32,0.007203948682817526,0.0,0,       (2024 BN4),False,False
22.82,1.177,0.0919,17.25,1.069,1.29,1.28,0.014046580436125838,0.0,0,       (2024 BO4),False,False
26.95,2.593,0.6393,0.26,0.935,4.25,4.18,0.002096865674875033,0.0,0,       (2024 BP4),False,False
21.4,1.048,0.2145,19.89,0.823,1.27,1.07,0.027012862656184834,0.0,0,       (2024 BR4),False,False
25.89,1.601,0.3674,14.81,1.013,2.19,2.03,0.003416414925052302,0.0,0,       (2024 BS4),False,False
25.25,1.813,0.4187,4.98,1.054,2.57,2.44,0.004587442254068675,0.0,0,       (2024 BT4),False,False
23.56,0.9346,0.2579,14.81,0.694,1.18,0.904,0.009990117826791175,0.0,0,       (2024 BU4),False,False
23.3,2.661,0.6808,6.04,0.849,4.47,4.34,0.011260835401252622,0.0,0,       (2024 BV4),False,False
24.13,1.363,0.5927,25.46,0.555,2.17,1.59,0.007683703722634991,0.0,0,       (2024 BW4),False,False
26.02,0.9546,0.3085,1.56,0.66,1.25,0.933,0.003217885675312128,0.0,0,       (2024 BA5),False,False
24.82,1.261,0.3977,12.01,0.759,1.76,1.42,0.0055920443933781625,0.0,0,       (2024 BC5),False,False
23.91,1.971,0.4549,5.2,1.074,2.87,2.77,0.008502969288505625,0.0,0,       (2024 BD5),False,False
25.52,1.374,0.2923,14.65,0.972,1.78,1.61,0.004051078048898878,0.0,0,       (2024 BE5),False,False
25.44,2.281,0.6023,3.89,0.907,3.65,3.44,0.004203108590429169,0.0,0,       (2024 BF5),False,False
21.27,1.201,0.2951,19.74,0.847,1.56,1.32,0.028679436269290766,0.0,0,       (2024 BG5),False,False
23.83,1.748,0.4729,3.07,0.922,2.58,2.31,0.008822072255652456,0.0,0,       (2024 BH5),False,False
22.52,1.921,0.477,16.55,1.005,2.84,2.66,0.016127632197385132,0.0,0,       (2024 BJ5),False,False
24.21,1.21,0.2316,1.66,0.93,1.49,1.33,0.007405776656803151,0.0,0,       (2024 BV5),False,False
27.51,0.9261,0.1287,0.32,0.807,1.05,0.891,0.0016202073965295343,0.0,0,       (2024 BX5),False,False
22.57,1.959,0.4601,6.64,1.058,2.86,2.74,0.015760522469170108,0.0,0,       (2024 BZ5),False,False
20.74,2.44,0.7289,21.05,0.661,4.22,3.81,0.03660754546895442,0.0,0,       (2024 BA6),False,False
28.09,1.47,0.4186,12.66,0.855,2.09,1.78,0.001240425285275533,0.0,0,       (2024 BC6),False,False
22.01,1.688,0.818,34.57,0.307,3.07,2.19,0.020397202638679023,0.0,0,       (2024 BD6),False,False
25.59,1.824,0.4696,16.56,0.967,2.68,2.46,0.003922569168734807,0.0,0,       (2024 BS6),False,False
21.17,1.671,0.8838,42.84,0.194,3.15,2.16,0.030031056459580718,0.0,0,       (2024 BT6),False,False
21.75,1.38,0.2688,21.07,1.009,1.75,1.62,0.022991674927415384,0.0,0,       (2024 BV6),False,False
22.07,1.411,0.4083,4.29,0.835,1.99,1.68,0.019841322239591185,0.0,0,       (2024 BD7),False,False
21.37,1.409,0.2173,21.42,1.103,1.72,1.67,0.027388649008446977,0.0,0,       (2024 BB8),False,False
25.4,1.878,0.5168,4.06,0.908,2.85,2.57,0.00428125021326744,0.0,0,       (2024 BC8),False,False
23.09,1.935,0.4083,1.7,1.145,2.72,2.69,0.01240425285275533,0.0,0,       (2024 BR10),False,False
23.63,1.151,0.083,9.43,1.055,1.25,1.23,0.009673209873122644,0.0,0,       (2024 BZ10),False,False
21.12,2.195,0.6156,9.43,0.844,3.55,3.25,0.030730569625876666,0.0,0,       (2024 BM15),False,False
26.4,2.462,0.6244,0.68,0.925,4.0,3.86,0.0027012862656184836,0.0,0,       (2024 BZ15),False,False
28.94,2.877,0.66,1.52,0.978,4.78,4.88,0.0008386304176205303,0.0,0,       (2024 BA16),False,False
23.55,1.024,0.1618,24.41,0.858,1.19,1.04,0.010036230115536096,0.0,0,       (2024 BW17),False,False
21.19,2.169,0.5529,8.54,0.97,3.37,3.2,0.0297557300790309,0.0,0,       (2024 BS19),False,False
23.38,1.816,0.3859,1.44,1.115,2.52,2.45,0.010853519989979557,0.0,0,       (2024 BR31),False,False
24.25,2.478,0.5195,3.05,1.191,3.77,3.9,0.007270605999281911,0.0,0,       (2024 CA),False,False
26.03,2.835,0.6481,3.62,0.998,4.67,4.77,0.0032031008336235707,0.0,0,       (2024 CB),False,False
25.18,0.9333,0.2266,1.91,0.722,1.14,0.902,0.004737733311161199,0.0,0,       (2024 CC),False,False
25.53,1.921,0.5126,6.9,0.936,2.91,2.66,0.004032465035987792,0.0,0,       (2024 CD),False,False
21.02,2.438,0.4713,9.66,1.289,3.59,3.81,0.03217885675312135,0.0,0,       (2024 CF),False,False
26.46,1.366,0.3014,14.67,0.955,1.78,1.6,0.0026276687155072226,0.0,0,       (2024 CG),False,False
25.94,0.7686,0.4523,37.76,0.421,1.12,0.674,0.0033386478269900677,0.0,0,       (2024 CH),False,False
25.2,1.133,0.25,3.57,0.85,1.42,1.21,0.004694297511081108,0.0,0,       (2024 CJ),False,False
25.31,1.328,0.2978,8.36,0.933,1.72,1.53,0.00446242171688245,0.0,0,       (2024 CK),False,False
25.1,1.514,0.4916,4.07,0.77,2.26,1.86,0.004915532936897307,0.0,0,       (2024 CL),False,False
25.14,1.203,0.1326,6.18,1.043,1.36,1.32,0.004825814349645915,0.0,0,       (2024 CP),False,False
23.53,1.535,0.2503,9.3,1.151,1.92,1.9,0.010129094209434529,0.0,0,       (2024 CQ),False,False
26.93,1.153,0.3343,7.58,0.767,1.54,1.24,0.002116267734082763,0.0,0,       (2024 CR),False,False
25.4,1.563,0.4179,26.63,0.91,2.22,1.95,0.00428125021326744,0.0,0,       (2024 CS),False,False
26.82,1.345,0.3477,2.09,0.877,1.81,1.56,0.0022262329710573264,0.0,0,       (2024 CT),False,False
26.4,1.842,0.4742,2.01,0.968,2.72,2.5,0.0027012862656184836,0.0,0,       (2024 CU),False,False
21.8,1.449,0.5424,32.94,0.663,2.23,1.74,0.022468320511186808,0.0,0,       (2024 CV),False,False
21.72,2.183,0.559,65.06,0.963,3.4,3.23,0.02331152098606301,0.0,0,       (2024 CW),False,False
25.43,1.176,0.1189,2.95,1.036,1.32,1.27,0.004222509258199918,0.0,0,       (2024 CY),False,False
26.61,1.009,0.0469,10.45,0.962,1.06,1.01,0.002452283129816824,0.0,0,       (2024 CZ),False,False
24.14,1.899,0.4749,7.41,0.997,2.8,2.62,0.0076484003108349685,0.0,0,       (2024 CA1),False,False
24.15,1.122,0.4869,15.51,0.576,1.67,1.19,0.0076132591034782345,0.0,0,       (2024 CB1),False,False
24.43,1.391,0.2059,5.68,1.105,1.68,1.64,0.0066922261784250784,0.0,0,       (2024 CC1),False,False
26.43,2.075,0.5705,1.0,0.891,3.26,2.99,0.0026642232285968496,0.0,0,       (2024 CD1),False,False
25.6,2.672,0.6226,8.47,1.008,4.33,4.37,0.003904546600494697,0.0,0,       (2024 CE1),False,False
21.85,1.135,0.4935,6.62,0.575,1.7,1.21,0.021956879095896647,0.0,0,       (2024 CF1),False,False
25.17,2.091,0.4949,6.36,1.056,3.13,3.02,0.004759601694520485,0.0,0,       (2024 CH1),False,False
28.43,1.297,0.3084,0.27,0.897,1.7,1.48,0.0010606463712595966,0.0,0,       (2024 CJ1),False,False
29.36,1.814,0.528,0.51,0.856,2.77,2.44,0.0006911472915703512,0.0,0,       (2024 CK1),False,False
25.74,1.008,0.4433,0.9,0.561,1.45,1.01,0.003660754546895442,0.0,0,       (2024 CL1),False,False
21.95,1.725,0.2813,36.7,1.239,2.21,2.26,0.020968656748750366,0.0,0,       (2024 CN1),False,False
20.24,1.909,0.6976,37.68,0.577,3.24,2.64,0.0460861692542771,0.0,0,       (2024 CO1),False,False
25.78,2.299,0.525,4.03,1.092,3.51,3.49,0.0035939382463156476,0.0,0,       (2024 CP1),False,False
20.91,2.225,0.7219,16.97,0.619,3.83,3.32,0.03385093044750255,0.0,0,       (2024 CR1),False,False
22.65,1.671,0.3106,7.57,1.152,2.19,2.16,0.015190448983263872,0.0,0,       (2024 CS1),False,False
22.35,1.379,0.4669,17.69,0.735,2.02,1.62,0.017440969012298038,0.0,0,       (2024 CT1),False,False
26.72,0.7298,0.4407,8.73,0.408,1.05,0.623,0.0023311520986063006,0.0,0,       (2024 CU1),False,False
28.68,1.244,0.2006,1.62,0.995,1.49,1.39,0.0009453020734132669,0.0,0,       (2024 CV1),False,False
26.65,2.022,0.511,5.54,0.989,3.05,2.87,0.0024075239184002764,0.0,0,       (2024 CW1),False,False
23.16,1.464,0.2905,21.5,1.039,1.89,1.77,0.012010763360788409,0.0,0,       (2024 CX1),False,False
29.23,1.326,0.4762,0.73,0.694,1.96,1.53,0.0007337880088301732,0.0,0,       (2024 CY1),False,False
24.35,0.9867,0.2749,13.48,0.715,1.26,0.98,0.0069433748251971905,0.0,0,       (2024 CA2),False,False
22.08,1.057,0.2893,14.51,0.751,1.36,1.09,0.019750159644706448,0.0,0,       (2024 CB2),False,False
24.28,1.319,0.187,19.19,1.072,1.57,1.51,0.007170849545198952,0.0,0,       (2024 CC2),False,False
20.61,2.023,0.4387,37.14,1.135,2.91,2.88,0.03886606838433919,0.0,0,       (2024 CD2),False,False
26.53,1.952,0.8442,5.65,0.304,3.6,2.73,0.0025443134308160823,0.0,0,       (2024 CF2),False,False
23.09,2.037,0.542,0.63,0.933,3.14,2.91,0.01240425285275533,0.0,0,       (2024 CG2),False,False
26.02,1.411,0.3936,1.7,0.856,1.97,1.68,0.003217885675312128,0.0,0,       (2024 CH2),False,False
20.64,1.969,0.7409,11.35,0.51,3.43,2.76,0.038332805934613495,0.0,0,       (2024 CJ2),False,False
23.89,1.576,0.3622,5.58,1.005,2.15,1.98,0.008581646294645705,0.0,0,       (2024 CL2),False,False
24.13,2.15,0.4729,18.76,1.133,3.17,3.15,0.007683703722634991,0.0,0,       (2024 CM2),False,False
25.93,1.35,0.4489,22.91,0.744,1.96,1.57,0.0033540583251728787,0.0,0,       (2024 CN2),False,False
26.84,1.265,0.3093,13.99,0.874,1.66,1.42,0.002205822744497137,0.0,0,       (2024 CO2),False,False
27.47,1.153,0.3558,8.02,0.743,1.56,1.24,0.001650329300966569,0.0,0,       (2024 CQ2),False,False
23.95,1.576,0.4863,1.94,0.809,2.34,1.98,0.008347772608552496,0.0,0,       (2024 CR2),False,False
23.34,1.373,0.2943,20.49,0.969,1.78,1.61,0.01105530199186638,0.0,0,       (2024 CU2),False,False
22.59,1.781,0.7132,3.76,0.511,3.05,2.38,0.015616029130653996,0.0,0,       (2024 CV2),False,False
25.48,1.467,0.2723,7.17,1.068,1.87,1.78,0.004126393212943472,0.0,0,       (2024 CY2),False,False
25.93,1.916,0.4392,6.41,1.074,2.76,2.65,0.0033540583251728787,0.0,0,       (2024 CZ2),False,False
23.56,2.503,0.7491,27.63,0.628,4.38,3.96,0.009990117826791175,0.0,0,       (2024 CA3),False,False
25.08,1.681,0.3273,6.64,1.131,2.23,2.18,0.004961015803168613,0.0,0,       (2024 CB3),False,False
24.28,1.541,0.239,22.38,1.172,1.91,1.91,0.007170849545198952,0.0,0,       (2024 CC3),False,False
26.04,1.469,0.3926,5.51,0.892,2.05,1.78,0.003188383922112096,0.0,0,       (2024 CD3),False,False
25.09,2.181,0.526,6.29,1.034,3.33,3.22,0.004938222006040566,0.0,0,       (2024 CE3),False,False
26.3,1.154,0.2049,1.09,0.917,1.39,1.24,0.0028285939651869164,0.0,0,       (2024 CF3),False,False
23.69,2.192,0.4857,6.58,1.127,3.26,3.24,0.009409588049091972,0.0,0,       (2024 CG3),False,False
23.74,1.044,0.2047,13.62,0.83,1.26,1.07,0.00919539967543365,0.0,0,       (2024 CJ3),False,False
24.74,1.779,0.4264,10.23,1.02,2.54,2.37,0.005801904960645645,0.0,0,       (2024 CK3),False,False
26.34,0.9315,0.1247,5.2,0.815,1.05,0.899,0.0027769663069609966,0.0,0,       (2024 CL3),False,False
21.2,2.944,0.5704,7.88,1.265,4.62,5.05,0.02961901491791715,0.0,0,       (2024 CM3),False,False
26.21,0.7169,0.4464,7.03,0.397,1.04,0.607,0.0029482927905910383,0.0,0,       (2024 CN3),False,False
24.96,2.323,0.5908,0.94,0.95,3.69,3.54,0.00524288836427424,0.0,0,       (2024 CZ3),False,False
25.48,1.846,0.5166,3.88,0.893,2.8,2.51,0.004126393212943472,0.0,0,       (2024 CA4),False,False
24.46,1.923,0.4905,8.71,0.98,2.87,2.67,0.006600405392984805,0.0,0,       (2024 CB4),False,False
27.52,1.532,0.3491,11.28,0.997,2.07,1.9,0.001612763219738513,0.0,0,       (2024 CC4),False,False
26.64,1.366,0.2718,9.51,0.995,1.74,1.6,0.002418636543897831,0.0,0,       (2024 CD4),False,False
27.29,2.378,0.7004,0.46,0.712,4.04,3.67,0.0017929600399761187,0.0,0,       (2024 CE4),False,False
25.01,1.446,0.6926,5.9,0.444,2.45,1.74,0.005123545654884918,0.0,0,       (2024 CF4),False,False
23.68,0.9948,0.0569,36.7,0.938,1.05,0.992,0.009453020734132688,0.0,0,       (2024 CG4),False,False
27.7,1.434,0.7075,12.07,0.419,2.45,1.72,0.0014844672149475814,0.0,0,       (2024 CH4),False,False
24.28,2.485,0.5594,2.27,1.095,3.88,3.92,0.007170849545198952,0.0,0,       (2024 CJ4),False,False
19.75,1.66,0.3637,28.05,1.057,2.26,2.14,0.05775247628785376,0.0,0,       (2024 CK4),False,False
26.57,2.081,0.5687,2.69,0.897,3.26,3.0,0.002497874477101813,0.0,0,       (2024 CO4),False,False
25.36,2.128,0.58,2.68,0.894,3.36,3.1,0.0043608445973390645,0.0,0,       (2024 CP4),False,False
25.25,1.862,0.4662,1.1,0.994,2.73,2.54,0.004587442254068675,0.0,0,       (2024 CQ4),False,False
24.21,2.587,0.5835,3.17,1.077,4.1,4.16,0.007405776656803151,0.0,0,       (2024 CJ5),False,False
27.5,1.485,0.3965,5.47,0.896,2.07,1.81,0.001627685934079422,0.0,0,       (2024 CK5),False,False
26.09,1.106,0.4444,4.25,0.614,1.6,1.16,0.003115807443385014,0.0,0,       (2024 CL5),False,False
28.34,1.986,0.5478,1.74,0.898,3.07,2.8,0.001105530199186638,0.0,0,       (2024 CM5),False,False
24.98,1.623,0.3146,2.42,1.113,2.13,2.07,0.005194821274829513,0.0,0,       (2024 CN5),False,False
24.93,1.707,0.3938,9.67,1.035,2.38,2.23,0.00531582420668401,0.0,0,       (2024 CO5),False,False
26.02,2.585,0.6055,3.48,1.02,4.15,4.16,0.003217885675312128,0.0,0,       (2024 CP5),False,False
22.63,2.179,0.8506,2.16,0.326,4.03,3.22,0.015331004477159715,0.0,0,       (2024 CQ5),False,False
25.55,1.136,0.368,17.82,0.718,1.55,1.21,0.00399549517431987,0.0,0,       (2024 CR5),False,False
21.8,1.121,0.4184,42.92,0.652,1.59,1.19,0.022468320511186808,0.0,0,       (2024 CS5),False,False
25.31,1.424,0.2497,11.61,1.069,1.78,1.7,0.00446242171688245,0.0,0,       (2024 CV5),False,False
19.83,2.965,0.609,14.17,1.16,4.77,5.11,0.05566351283238864,0.0,0,       (2024 CW5),False,False
22.38,2.278,0.6411,8.68,0.818,3.74,3.44,0.01720166994635922,0.0,0,       (2024 CH6),False,False
26.51,1.434,0.5152,7.16,0.695,2.17,1.72,0.0025678556731348044,0.0,0,       (2024 CJ6),False,False
26.57,2.022,0.4987,9.61,1.013,3.03,2.87,0.002497874477101813,0.0,0,       (2024 CK6),False,False
23.66,2.449,0.5293,6.22,1.153,3.75,3.83,0.009540488458066142,0.0,0,       (2024 CL6),False,False
23.83,1.484,0.2141,14.56,1.166,1.8,1.81,0.008822072255652456,0.0,0,       (2024 CQ6),False,False
27.95,1.661,0.6955,3.77,0.506,2.82,2.14,0.001323032797950821,0.0,0,       (2024 CR6),False,False
26.15,1.68,0.4011,7.74,1.006,2.35,2.18,0.0030308930403763726,0.0,0,       (2024 CS6),False,False
29.19,2.054,0.7025,3.99,0.611,3.5,2.94,0.0007474301464517911,0.0,0,       (2024 CT6),False,False
26.29,1.173,0.1625,6.05,0.982,1.36,1.27,0.0028416501617129575,0.0,0,       (2024 CU6),False,False
27.59,0.9427,0.0995,1.07,0.849,1.04,0.915,0.0015616029130653966,0.0,0,       (2024 CW6),False,False
23.67,1.039,0.3844,16.99,0.64,1.44,1.06,0.009496653895338741,0.0,0,       (2024 CX6),False,False
22.46,2.117,0.4771,6.51,1.107,3.13,3.08,0.016579468749101205,0.0,0,       (2024 CY6),False,False
25.43,1.37,0.3135,0.89,0.941,1.8,1.6,0.004222509258199918,0.0,0,       (2024 CZ6),False,False
22.56,1.689,0.829,27.94,0.289,3.09,2.2,0.015833269735565755,0.0,0,       (2024 CA7),False,False
26.03,2.124,0.5466,2.5,0.963,3.29,3.1,0.0032031008336235707,0.0,0,       (2024 CB7),False,False
26.36,0.99,0.1864,6.53,0.805,1.17,0.985,0.002751506926827853,0.0,0,       (2024 CC7),False,False
24.77,2.217,0.6783,6.57,0.713,3.72,3.3,0.005722299840266751,0.0,0,       (2024 CE7),False,False
29.46,1.093,0.2148,15.03,0.858,1.33,1.14,0.0006600405392984804,0.0,0,       (2024 CF7),False,False
20.02,1.99,0.6213,16.3,0.754,3.23,2.81,0.05100005100920327,0.0,0,       (2024 CR7),False,False
25.11,0.9058,0.1529,24.39,0.767,1.04,0.862,0.004892948114557444,0.0,0,       (2024 CS7),False,False
26.7,1.543,0.377,5.85,0.961,2.12,1.92,0.0023527219834021313,0.0,0,       (2024 CT7),False,False
23.91,2.224,0.6625,4.07,0.751,3.7,3.32,0.008502969288505625,0.0,0,       (2024 CW7),False,False
21.21,1.472,0.6254,17.28,0.551,2.39,1.79,0.029482927905910443,0.0,0,       (2024 CX7),False,False
23.03,1.549,0.3544,5.58,1.0,2.1,1.93,0.01275177409871427,0.0,0,       (2024 CZ7),False,False
24.32,2.032,0.7789,2.1,0.449,3.62,2.9,0.007039966790704861,0.0,0,       (2024 CA8),False,False
25.09,1.158,0.1894,20.14,0.939,1.38,1.25,0.004938222006040566,0.0,0,       (2024 CC8),False,False
25.46,2.697,0.7168,7.43,0.764,4.63,4.43,0.004164574259250437,0.0,0,       (2024 CE8),False,False
24.61,2.018,0.4194,5.59,1.172,2.86,2.87,0.00615985672000672,0.0,0,       (2024 CF8),False,False
20.99,2.832,0.5994,5.1,1.135,4.53,4.77,0.032626509241979386,0.0,0,       (2024 CG8),False,False
23.3,1.226,0.3243,14.83,0.829,1.62,1.36,0.011260835401252622,0.0,0,       (2024 CJ8),False,False
25.29,0.9145,0.1491,3.39,0.778,1.05,0.875,0.004503711996654891,0.0,0,       (2024 CK8),False,False
21.74,2.814,0.6993,12.65,0.846,4.78,4.72,0.023097799677029403,0.0,0,       (2024 CM8),False,False
28.95,1.127,0.1528,0.13,0.955,1.3,1.2,0.0008347772608552497,0.0,0,       (2024 CN8),False,False
26.53,2.535,0.6177,7.38,0.969,4.1,4.04,0.0025443134308160823,0.0,0,       (2024 CO8),False,False
22.68,1.322,0.0792,17.0,1.218,1.43,1.52,0.01498202820972063,0.0,0,       (2024 CP8),False,False
26.54,1.298,0.2818,8.45,0.932,1.66,1.48,0.0025326233724745845,0.0,0,       (2024 CT8),False,False
26.25,1.715,0.5877,7.69,0.707,2.72,2.25,0.0028944803825834077,0.0,0,       (2024 CV8),False,False
22.12,2.19,0.4369,14.14,1.233,3.15,3.24,0.01938967860550682,0.0,0,       (2024 CA9),False,False
21.33,1.736,0.5049,13.21,0.859,2.61,2.29,0.02789784201044102,0.0,0,       (2024 CM9),False,False
23.42,1.659,0.3347,10.37,1.104,2.21,2.14,0.01065542092468871,0.0,0,       (2024 CN9),False,False
24.03,1.258,0.1665,6.1,1.048,1.47,1.41,0.008045825522736062,0.0,0,       (2024 CO10),False,False
22.28,2.125,0.5753,5.18,0.903,3.35,3.1,0.018012359674981906,0.0,0,       (2024 CH11),False,False
23.13,1.564,0.281,27.39,1.125,2.0,1.96,0.012177849722892318,0.0,0,       (2024 CK11),False,False
23.29,1.977,0.5426,5.9,0.904,3.05,2.78,0.011312813055824326,0.0,0,       (2024 CZ11),False,False
27.41,2.541,0.6513,1.33,0.886,4.2,4.05,0.0016965654186693012,0.0,0,       (2024 DA),False,False
22.07,1.024,0.3483,23.11,0.668,1.38,1.04,0.019841322239591185,0.0,0,       (2024 DB),False,False
26.72,2.542,0.6135,1.97,0.983,4.1,4.05,0.0023311520986063006,0.0,0,       (2024 DC),False,False
27.94,1.922,0.5602,8.33,0.845,3.0,2.67,0.0013291396398775969,0.0,0,       (2024 DD),False,False
27.81,1.08,0.1684,7.95,0.898,1.26,1.12,0.0014111416505547597,0.0,0,       (2024 DE),False,False
24.36,1.21,0.3804,7.23,0.75,1.67,1.33,0.006911472915703513,0.0,0,       (2024 DF),False,False
20.39,1.242,0.895,23.39,0.13,2.35,1.38,0.04301011566381214,0.0,0,       (2024 DG),False,False
26.16,1.679,0.5203,21.58,0.805,2.55,2.18,0.003016967351803683,0.0,0,       (2024 DH),False,False
25.15,1.213,0.5446,20.91,0.553,1.87,1.34,0.004803641746770282,0.0,0,       (2024 DJ),False,False
26.04,1.507,0.3547,4.89,0.973,2.04,1.85,0.003188383922112096,0.0,0,       (2024 DL),False,False
24.96,0.9328,0.4647,7.66,0.499,1.37,0.901,0.00524288836427424,0.0,0,       (2024 DM),False,False
25.39,1.227,0.2176,4.94,0.96,1.49,1.36,0.004301011566381214,0.0,0,       (2024 DN),False,False
25.45,1.35,0.2925,8.47,0.955,1.74,1.57,0.004183797060629946,0.0,0,       (2024 DP),False,False
24.87,0.9784,0.0305,4.58,0.949,1.01,0.968,0.005464753922446401,0.0,0,       (2024 DQ),False,False
22.86,1.545,0.5534,12.57,0.69,2.4,1.92,0.013790201449631298,0.0,0,       (2024 DR),False,False
25.93,1.535,0.4622,6.04,0.826,2.24,1.9,0.0033540583251728787,0.0,0,       (2024 DS),False,False
24.36,2.092,0.652,7.36,0.728,3.46,3.03,0.006911472915703513,0.0,0,       (2024 DT),False,False
21.26,1.988,0.7204,15.52,0.556,3.42,2.8,0.028811814532412394,0.0,0,       (2024 DU),False,False
26.25,0.8569,0.2371,3.35,0.654,1.06,0.793,0.0028944803825834077,0.0,0,       (2024 DV),False,False
27.14,2.354,0.6872,1.18,0.737,3.97,3.61,0.0019211912963539991,0.0,0,       (2024 DW),False,False
27.29,1.164,0.3386,1.03,0.77,1.56,1.26,0.0017929600399761187,0.0,0,       (2024 DX),False,False
29.02,1.546,0.4761,0.7,0.81,2.28,1.92,0.0008082963365965583,0.0,0,       (2024 DY),False,False
28.45,1.825,0.4649,5.66,0.977,2.67,2.47,0.0010509223068786012,0.0,0,       (2024 DZ),False,False
24.56,1.963,0.5243,1.45,0.934,2.99,2.75,0.006303338215036397,0.0,0,       (2024 DA1),False,False
23.29,2.536,0.7634,2.99,0.6,4.47,4.04,0.011312813055824326,0.0,0,       (2024 DB1),False,False
26.72,1.646,0.3817,8.76,1.018,2.27,2.11,0.0023311520986063006,0.0,0,       (2024 DC1),False,False
23.47,1.496,0.2398,11.36,1.137,1.85,1.83,0.010412873932557196,0.0,0,       (2024 DD1),False,False
24.7,1.436,0.3026,15.94,1.002,1.87,1.72,0.0059097704272221135,0.0,0,       (2024 DE1),False,False
24.59,1.08,0.2773,10.06,0.781,1.38,1.12,0.006216853172485647,0.0,0,       (2024 DF1),False,False
24.49,1.274,0.149,12.29,1.084,1.46,1.44,0.006509844435950531,0.0,0,       (2024 DG1),False,False
22.09,1.922,0.5622,16.51,0.841,3.0,2.66,0.019659415903898275,0.0,0,       (2024 DH1),False,False
25.08,1.407,0.3425,19.23,0.925,1.89,1.67,0.004961015803168613,0.0,0,       (2024 DJ1),False,False
27.24,1.521,0.3796,3.31,0.944,2.1,1.88,0.001834723444346982,0.0,0,       (2024 DK1),False,False
27.26,1.927,0.5181,1.77,0.929,2.93,2.68,0.0018179025987026757,0.0,0,       (2024 DL1),False,False
27.05,1.604,0.3836,7.77,0.989,2.22,2.03,0.0020024911733884927,0.0,0,       (2024 DM1),False,False
24.47,1.351,0.1994,28.17,1.082,1.62,1.57,0.006570079284893312,0.0,0,       (2024 DN1),False,False
22.62,1.468,0.46,7.37,0.793,2.14,1.78,0.015401769178583413,0.0,0,       (2024 DO1),False,False
24.4,1.147,0.077,24.85,1.059,1.24,1.23,0.006785324318230258,0.0,0,       (2024 DP1),False,False
21.57,1.826,0.7415,31.54,0.472,3.18,2.47,0.024978744771018135,0.0,0,       (2024 DQ1),False,False
21.77,2.297,0.6436,21.94,0.819,3.78,3.48,0.022780885984673288,0.0,0,       (2024 DR1),False,False
20.44,1.83,0.6125,16.08,0.709,2.95,2.48,0.04203108590429178,0.0,0,       (2024 DS1),False,False
22.18,1.435,0.3317,19.92,0.959,1.91,1.72,0.018861256033434397,0.0,0,       (2024 DT1),False,False
20.27,0.8676,0.3831,22.99,0.535,1.2,0.808,0.045453843306821305,0.0,0,       (2024 DV1),False,False
23.87,0.9799,0.636,3.62,0.357,1.6,0.97,0.008661051290160472,0.0,0,       (2024 DW1),False,False
22.51,1.325,0.2096,24.03,1.047,1.6,1.53,0.016202073965295345,0.0,0,       (2024 DX1),False,False
22.12,2.748,0.595,23.04,1.113,4.38,4.56,0.01938967860550682,0.0,0,       (2024 DY1),False,False
